Entity1ID	Entity1	Entity2ID	Entity2	PMID:keyword
Herb60	Chuan-Lian-Zi	Symptom501	peptic ulcer	26549268:used
Herb139	Gua-Lou	Symptom115	Chemical	25710597:null
Herb139	Gua-Lou	Symptom340	injury	25710597:null
Herb139	Gua-Lou	Symptom631	stroke	25710597:used
Herb306	Sheng-Ma	Symptom631	stroke	27868379:developed
Herb33	Bei-Mu	Symptom501	peptic ulcer	26549268:used
Herb49	Chai-Hu	Symptom162	depression	30235703:null
Herb49	Chai-Hu	Symptom631	stroke	30235703:null
Herb49	Chai-Hu	Symptom162	depression	31601868:null
Herb49	Chai-Hu	Symptom631	stroke	31601868:null
Herb220	Lou-Gu	Symptom115	Chemical	25710597:null
Herb220	Lou-Gu	Symptom340	injury	25710597:null
Herb220	Lou-Gu	Symptom631	stroke	25710597:used
Herb381	Xi-Xin	Symptom631	stroke	31348992:null
Herb381	Xi-Xin	Symptom631	stroke	31348992:exhibits
Herb144	Gui-Zhi	Symptom115	Chemical	25710597:null
Herb144	Gui-Zhi	Symptom340	injury	25710597:null
Herb144	Gui-Zhi	Symptom631	stroke	25710597:used
Herb390	Yan-Hu-Suo	Symptom501	peptic ulcer	26549268:used
Herb234	Mu-Li	Symptom162	depression	30235703:null
Herb234	Mu-Li	Symptom631	stroke	30235703:null
Herb234	Mu-Li	Symptom162	depression	31601868:null
Herb234	Mu-Li	Symptom631	stroke	31601868:null
Herb243	Niu-Huang	Symptom631	stroke	28912713:used
Herb243	Niu-Huang	Symptom545	ptosis	24690773:induced
Herb243	Niu-Huang	Symptom177	disease	24690773:used
Herb243	Niu-Huang	Symptom631	stroke	24690773:approved
Herb238	Mu-Xiang	Symptom340	injury	27396346:null
Herb238	Mu-Xiang	Symptom340	injury	27396346:treat
Herb238	Mu-Xiang	Symptom631	stroke	27396346:treat
Herb84	Deng-Zhan-Xi-Xin	Symptom631	stroke	31348992:null
Herb84	Deng-Zhan-Xi-Xin	Symptom631	stroke	31348992:exhibits
Herb147	Hai-Piao-Xiao	Symptom501	peptic ulcer	26549268:used
Herb31	Ban-Xia	Symptom501	peptic ulcer	26549268:used
Herb341	Tao-Ren	Symptom631	stroke	28168001:null
Herb211	Lian-Zi	Symptom501	peptic ulcer	26549268:used
Herb218	Long-Gu	Symptom162	depression	30235703:null
Herb218	Long-Gu	Symptom631	stroke	30235703:null
Herb218	Long-Gu	Symptom162	depression	31601868:null
Herb218	Long-Gu	Symptom631	stroke	31601868:null
Herb177	Huang-Lian	Symptom421	MS	29360497:null
Herb177	Huang-Lian	Symptom631	Stroke	28400733:null
Herb177	Huang-Lian	Symptom631	stroke	28400733:null
Herb177	Huang-Lian	Symptom631	Stroke	28894512:null
Herb177	Huang-Lian	Symptom631	stroke	28894512:used
Herb177	Huang-Lian	Symptom631	stroke	27779107:act
Herb177	Huang-Lian	Symptom631	stroke	27779107:treat
Herb177	Huang-Lian	Symptom631	stroke	24751364:treat
Herb177	Huang-Lian	Symptom631	stroke	24051274:null
Herb177	Huang-Lian	Symptom340	injury	23811213:induced
Herb177	Huang-Lian	Symptom631	stroke	23811213:have
Herb177	Huang-Lian	Symptom631	Stroke	31772561:null
Herb177	Huang-Lian	Symptom631	stroke	31772561:treat
Herb177	Huang-Lian	Symptom631	Stroke	31031621:null
Herb177	Huang-Lian	Symptom631	stroke	31031621:used
Herb192	Jiang	Symptom631	Stroke	31462258:null
Herb192	Jiang	Symptom164	diabetes	31462258:null
Herb192	Jiang	Symptom631	Stroke	27548766:null
Herb192	Jiang	Symptom631	stroke	28948649:null
Herb227	Mai-Men-Dong	Symptom177	disease	30024544:used
Herb227	Mai-Men-Dong	Symptom144	cough	30024544:used
Herb59	Chuan-Lian	Symptom501	peptic ulcer	26549268:used
Herb371	Xiang-You	Symptom340	injury	27396346:null
Herb371	Xiang-You	Symptom340	injury	27396346:treat
Herb371	Xiang-You	Symptom631	stroke	27396346:treat
Herb115	Fu-Mai	Symptom340	injury	27473956:null
Herb115	Fu-Mai	Symptom177	disease	27473956:treat
Herb231	Men-Dong	Symptom177	disease	30024544:used
Herb231	Men-Dong	Symptom144	cough	30024544:used
Herb418	Zhu-Yu	Symptom631	stroke	21315142:potentiates
Herb418	Zhu-Yu	Symptom177	disease	21315142:null
Herb58	Chong	Symptom159	Dementia	30520514:null
Herb58	Chong	Symptom414	migraine	29538206:used
Herb58	Chong	Symptom129	cognitive impairment	17268076:consisting
Herb58	Chong	Symptom177	Disease	25534515:classified
Herb58	Chong	Symptom631	Stroke	25534515:classified
Herb58	Chong	Symptom631	stroke	29071970:null
Herb58	Chong	Symptom631	stroke	25222126:null
Herb58	Chong	Symptom631	stroke	24274934:analyze
Herb58	Chong	Symptom631	stroke	24274934:determine
Herb58	Chong	Symptom631	stroke	24274934:null
Herb388	Yan-Hu	Symptom501	peptic ulcer	26549268:used
Herb399	Yu-Li	Symptom49	ataxia	25335266:null
Herb399	Yu-Li	Symptom631	stroke	25335266:null
Herb179	Huang-Lian-Jie-Du-Tang	Symptom631	stroke	24751364:treat
Herb146	Hai-Piao	Symptom501	peptic ulcer	26549268:used
Herb190	Hu-Suo	Symptom501	peptic ulcer	26549268:used
Herb226	Mai-Men	Symptom177	disease	30024544:used
Herb226	Mai-Men	Symptom144	cough	30024544:used
Herb372	Xia-Xie	Symptom501	peptic ulcer	26549268:used
Herb389	Yan-Hu-Su	Symptom501	peptic ulcer	26549268:used
Herb6	Ai-Ba	Symptom340	Injury	27510493:null
Herb376	Xin-Fa	Symptom440	myopathy	18619256:resulting
Herb376	Xin-Fa	Symptom102	cardiomyopathy	18619256:resulting
Herb376	Xin-Fa	Symptom277	heart failure	18619256:treating
Herb376	Xin-Fa	Symptom277	heart failure	18619256:null
Herb376	Xin-Fa	Symptom177	disease	18619256:null
Herb376	Xin-Fa	Symptom440	myopathy	18619256:treating
Herb376	Xin-Fa	Symptom102	cardiomyopathy	18619256:treating
Herb397	You-Fa	Symptom340	injury	27396346:null
Herb397	You-Fa	Symptom340	injury	27396346:treat
Herb397	You-Fa	Symptom631	stroke	27396346:treat
Herb237	Mu-Xi	Symptom340	injury	27396346:null
Herb237	Mu-Xi	Symptom340	injury	27396346:treat
Herb237	Mu-Xi	Symptom631	stroke	27396346:treat
Herb402	Zheng	Symptom340	injury	31180722:mediates
Herb402	Zheng	Symptom631	stroke	31180722:null
Herb402	Zheng	Symptom631	stroke	29266450:null
Herb316	Shui	Symptom340	injury	25126102:protect
Herb316	Shui	Symptom631	stroke	29323038:shows
Herb316	Shui	Symptom340	injury	27482225:null
Herb316	Shui	Symptom340	injury	27482225:improves
Herb316	Shui	Symptom340	injury	22594111:promote
Herb316	Shui	Symptom177	disease	21058487:null
Herb316	Shui	Symptom631	stroke	25233656:null
Herb316	Shui	Symptom494	paralysis	25233656:null
Herb316	Shui	Symptom228	facial paralysis	25233656:null
Herb377	Xin-Ji	Symptom177	disease	27628038:null
Herb377	Xin-Ji	Symptom177	disease	31780034:null
Herb378	Xiong	Symptom631	stroke	27380043:null
Herb378	Xiong	Symptom551	RA	26895969:null
Herb378	Xiong	Symptom631	stroke	26895969:null
Herb378	Xiong	Symptom551	RA	26895969:using
Herb378	Xiong	Symptom631	stroke	26895969:provided
Herb378	Xiong	Symptom551	RA	26895969:improve
Herb378	Xiong	Symptom631	stroke	26895969:improve
Herb378	Xiong	Symptom631	stroke	26895969:taking
Herb378	Xiong	Symptom631	stroke	15531085:null
Herb378	Xiong	Symptom340	injury	25409029:associated
Herb378	Xiong	Symptom177	disease	25409029:treat
Herb175	Huang-Li	Symptom421	MS	29360497:null
Herb175	Huang-Li	Symptom631	Stroke	28400733:null
Herb175	Huang-Li	Symptom631	stroke	28400733:null
Herb175	Huang-Li	Symptom631	Stroke	28894512:null
Herb175	Huang-Li	Symptom631	stroke	28894512:used
Herb175	Huang-Li	Symptom631	stroke	27779107:act
Herb175	Huang-Li	Symptom631	stroke	27779107:treat
Herb175	Huang-Li	Symptom631	stroke	24751364:treat
Herb175	Huang-Li	Symptom631	stroke	24051274:null
Herb175	Huang-Li	Symptom340	injury	23811213:induced
Herb175	Huang-Li	Symptom631	stroke	23811213:have
Herb175	Huang-Li	Symptom631	Stroke	31772561:null
Herb175	Huang-Li	Symptom631	stroke	31772561:treat
Herb175	Huang-Li	Symptom631	Stroke	31031621:null
Herb175	Huang-Li	Symptom631	stroke	31031621:used
Herb383	Yan-Fang	Symptom341	insomnia	21058487:null
Herb383	Yan-Fang	Symptom631	stroke	21058487:null
Herb196	Jiji	Symptom159	dementia	26248428:null
Herb196	Jiji	Symptom698	vascular dementia	26248428:null
Herb196	Jiji	Symptom630	stress	26248428:null
Herb56	Chishao	Symptom177	disease	28551771:null
Herb56	Chishao	Symptom115	chemical	28551771:validated
Herb353	Tongbian	Symptom141	constipation	24377218:null
Herb353	Tongbian	Symptom631	stroke	24377218:null
Herb353	Tongbian	Symptom141	constipation	24377218:achieve
Herb353	Tongbian	Symptom631	stroke	24377218:achieve
Herb291	sanqi	Symptom631	stroke	19216174:treating
Herb291	Sanqi	Symptom631	stroke	19216174:treating
Herb163	Honghua	Symptom177	disease	24960183:used
Herb163	Honghua	Symptom631	stroke	24960183:used
Herb163	Honghua	Symptom631	stroke	29383171:effective
Herb78	danggui	Symptom6	acne	28623918:null
Herb78	Danggui	Symptom177	disease	29844404:treat
Herb78	Danggui	Symptom631	stroke	27163672:null
Herb78	Danggui	Symptom67	bleeding	31471773:enhance
Herb78	Danggui	Symptom177	disease	26236546:used
Herb78	Danggui	Symptom177	disease	16806112:used
Herb78	Danggui	Symptom115	chemical	16806112:null
Herb138	gualou	Symptom421	MS	25039192:null
Herb138	Gualou	Symptom631	stroke	29185359:reverses
Herb138	Gualou	Symptom631	stroke	29185359:used
Herb138	Gualou	Symptom340	Injury	29564698:Protects
Herb138	Gualou	Symptom630	stress	29564698:null
Herb138	Gualou	Symptom340	injury	25815894:null
Herb138	Gualou	Symptom631	stroke	25815894:used
Herb138	Gualou	Symptom340	injury	25815607:null
Herb138	Gualou	Symptom631	stroke	25456424:have
Herb138	Gualou	Symptom631	stroke	25039192:curing
Herb138	Gualou	Symptom618	spasticity	25039192:curing
Herb138	Gualou	Symptom421	MS	25039192:null
Herb138	Gualou	Symptom115	chemical	25039192:null
Herb138	Gualou	Symptom631	stroke	29075304:effective
Herb138	Gualou	Symptom340	Injury	31792665:null
Herb138	Gualou	Symptom545	ptosis	31792665:null
Herb138	Gualou	Symptom340	injury	31792665:null
Herb138	Gualou	Symptom631	stroke	30106053:used
Herb138	Gualou	Symptom340	injury	26136945:null
Herb138	Gualou	Symptom340	injury	26136945:subjected
Herb229	mapi	Symptom177	disease	26273189:thought
Herb229	mapi	Symptom177	disease	26273189:null
Herb229	mapi	Symptom340	injury	26116440:suppressed
Herb161	hongfen	Symptom340	Injury	30518742:Protects
Herb161	hongfen	Symptom177	disease	30518742:prescribed
Herb161	hongfen	Symptom631	stroke	11477930:null
Herb305	shengma	Symptom440	myopathy	12584790:null
Herb305	shengma	Symptom102	cardiomyopathy	12584790:null
Herb305	shengma	Symptom631	stroke	31519277:null
Herb305	Shengma	Symptom115	chemical	31872725:null
Herb305	Shengma	Symptom631	stroke	29458937:null
Herb305	Shengma	Symptom115	chemical	30682539:null
Herb305	Shengma	Symptom631	stroke	30682539:null
Herb305	Shengma	Symptom177	disease	27459888:known
Herb305	Shengma	Symptom631	stroke	27459888:known
Herb305	Shengma	Symptom276	heart disease	27459888:known
Herb305	Shengma	Symptom177	disease	26983890:originated
Herb305	Shengma	Symptom177	disease	26983890:used
Herb305	Shengma	Symptom340	injury	25427756:preventing
Herb305	Shengma	Symptom177	disease	25427756:treat
Herb305	Shengma	Symptom276	heart disease	25427756:treat
Herb305	Shengma	Symptom277	heart failure	24733159:null
Herb305	Shengma	Symptom277	heart failure	24733159:used
Herb305	Shengma	Symptom277	heart failure	24733159:treating
Herb305	Shengma	Symptom277	heart failure	23152229:null
Herb305	Shengma	Symptom277	heart failure	23152229:used
Herb305	Shengma	Symptom277	heart failure	23152229:treating
Herb305	Shengma	Symptom631	stroke	22292366:null
Herb305	Shengma	Symptom277	heart failure	21328272:null
Herb305	Shengma	Symptom277	heart failure	21328272:used
Herb305	Shengma	Symptom631	stroke	21328272:seen
Herb305	Shengma	Symptom277	heart failure	21328272:beneficial
Herb305	Shengma	Symptom340	injury	16883630:null
Herb305	Shengma	Symptom177	disease	16883630:used
Herb305	Shengma	Symptom276	heart disease	16883630:used
Herb305	Shengma	Symptom421	MS	16883630:null
Herb305	Shengma	Symptom280	heat stroke	15879682:protects
Herb305	Shengma	Symptom631	stroke	15879682:protects
Herb305	Shengma	Symptom280	heat stroke	15879682:null
Herb305	Shengma	Symptom504	peripheral	15879682:null
Herb305	Shengma	Symptom631	stroke	15879682:null
Herb305	Shengma	Symptom329	hypotension	15879682:attenuated
Herb305	Shengma	Symptom630	stress	15879682:attenuated
Herb305	Shengma	Symptom630	stress	15879682:administered
Herb305	Shengma	Symptom280	heat stroke	15879682:reducing
Herb305	Shengma	Symptom504	peripheral	15879682:protects
Herb305	Shengma	Symptom329	hypotension	15879682:protects
Herb305	Shengma	Symptom596	shock	15699577:improving
Herb305	Shengma	Symptom631	stroke	15699577:effective
Herb305	Shengma	Symptom596	shock	15699577:null
Herb305	Shengma	Symptom631	stroke	15699577:null
Herb305	Shengma	Symptom421	MS	15699577:null
Herb305	Shengma	Symptom440	myopathy	12584790:null
Herb305	Shengma	Symptom277	heart failure	12584790:treating
Herb305	Shengma	Symptom102	cardiomyopathy	12584790:null
Herb305	Shengma	Symptom631	stroke	31519277:administered
Herb194	jiaogan	Symptom631	stroke	26480570:correlative
Herb391	yimi	Symptom108	cavities	23141666:induced
Herb392	Yinchen	Symptom631	stroke	30572459:null
Herb48	Chaihu	Symptom631	stroke	29950058:null
Herb48	Chaihu	Symptom177	Disease	29950058:treating
Herb48	Chaihu	Symptom204	edema	29950058:null
Herb48	Chaihu	Symptom630	stress	29950058:neurotransmitter
Herb48	Chaihu	Symptom631	stroke	29950058:neurotransmitter
Herb48	Chaihu	Symptom417	mono	29950058:neurotransmitter
Herb48	Chaihu	Symptom630	stress	29950058:null
Herb48	Chaihu	Symptom317	hyperactivity	29950058:consistent
Herb48	Chaihu	Symptom631	stroke	29950058:consistent
Herb48	Chaihu	Symptom317	hyperactivity	29950058:is
Herb48	Chaihu	Symptom630	stress	29950058:is
Herb48	Chaihu	Symptom545	ptosis	29950058:is
Herb48	Chaihu	Symptom631	stroke	29950058:treating
Herb48	Chaihu	Symptom264	Gout	25204193:null
Herb97	ercha	Symptom596	shock	29090260:null
Herb97	ercha	Symptom545	ptosis	22056880:interchangeable
Herb97	ercha	Symptom150	cyst	8767617:null
Herb97	ercha	Symptom177	disease	17702963:protective
Herb97	ercha	Symptom14	aging	11248336:null
Herb97	ercha	Symptom630	stress	25309325:decisive
Herb97	ercha	Symptom42	ards	23336835:null
Herb233	Muji	Symptom597	shoulder pain	20046171:null
Herb233	Muji	Symptom486	pain	20046171:null
Herb233	Muji	Symptom631	stroke	20046171:null
Herb404	zhenzhu	Symptom631	stroke	15015340:null
Herb404	Zhenzhu	Symptom631	stroke	15015340:null
Herb404	Zhenzhu	Symptom631	stroke	15015340:showed
Herb404	Zhenzhu	Symptom631	stroke	15015340:had
Herb142	guiding	Symptom14	aging	29374291:safe
Herb142	guiding	Symptom177	disease	30685291:null
Herb142	guiding	Symptom164	diabetes	30685291:null
Herb142	guiding	Symptom551	RA	27282612:null
Herb142	guiding	Symptom177	disease	28382688:null
Herb142	guiding	Symptom14	aging	27143187:null
Herb142	guiding	Symptom177	disease	24534127:null
Herb142	guiding	Symptom631	stroke	23286434:null
Herb142	guiding	Symptom631	stroke	22895120:null
Herb142	guiding	Symptom177	disease	20521438:treat
Herb142	guiding	Symptom177	disease	20521438:null
Herb142	guiding	Symptom277	heart failure	20005474:were
Herb142	guiding	Symptom204	edema	24299588:helpful
Herb142	guiding	Symptom631	stroke	24299588:demonstrating
Herb142	guiding	Symptom43	arrhythmia	23074499:null
Herb142	guiding	Symptom44	arrhythmias	23074499:null
Herb142	guiding	Symptom43	arrhythmia	23074499:showed
Herb142	guiding	Symptom50	atrial fibrillation	23074499:showed
Herb142	guiding	Symptom51	atrial flutter	23074499:showed
Herb142	guiding	Symptom44	arrhythmias	23074499:showed
Herb142	guiding	Symptom553	radiation exposure	23074499:safe;
Herb142	guiding	Symptom50	atrial fibrillation	23074499:null
Herb142	guiding	Symptom51	atrial flutter	23074499:null
Herb142	guiding	Symptom631	stroke	1727307:null
Herb142	guiding	Symptom14	aging	1727307:null
Herb142	guiding	Symptom551	RA	1727307:null
Herb142	guiding	Symptom221	etec	2148501:null
Herb142	guiding	Symptom631	stroke	21804778:null
Herb142	guiding	Symptom631	stroke	16395289:helpful
Herb142	guiding	Symptom177	disease	25453459:useful
Herb142	guiding	Symptom38	aphasia	26680266:describe
Herb142	guiding	Symptom679	tumor	21300007:informative
Herb142	guiding	Symptom177	disease	28587251:null
Herb142	guiding	Symptom631	stroke	28587251:null
Herb142	guiding	Symptom631	stroke	10719649:null
Herb142	guiding	Symptom14	aging	10719649:null
Herb142	guiding	Symptom177	disease	28760209:null
Herb142	guiding	Symptom631	stroke	28760209:null
Herb142	guiding	Symptom221	etec	28760209:null
Herb142	guiding	Symptom340	injury	26184600:null
Herb142	guiding	Symptom631	stroke	17712223:null
Herb142	guiding	Symptom631	stroke	26847339:important
Herb142	guiding	Symptom42	ards	19443348:null
Herb142	guiding	Symptom631	stroke	30152589:receiving
Herb142	guiding	Symptom164	diabetes	30152589:null
Herb142	guiding	Symptom631	stroke	30152589:null
Herb142	guiding	Symptom631	stroke	31139851:important
Herb142	guiding	Symptom221	etec	30827087:null
Herb142	guiding	Symptom631	stroke	23978421:helpful
Herb142	guiding	Symptom14	aging	23978421:helpful
Herb142	guiding	Symptom631	stroke	26362874:null
Herb142	guiding	Symptom14	aging	26362874:null
Herb142	guiding	Symptom196	dysphagia	16136260:null
Herb142	guiding	Symptom631	stroke	27919057:null
Herb142	guiding	Symptom631	stroke	11879473:eating
Herb142	guiding	Symptom631	stroke	29052571:null
Herb142	guiding	Symptom631	stroke	29077175:null
Herb142	guiding	Symptom631	stroke	22458583:null
Herb142	guiding	Symptom14	aging	22458583:null
Herb21	Baifuzi	Symptom630	stress	21364615:null
Herb21	Baifuzi	Symptom631	stroke	17408986:used
Herb21	Baifuzi	Symptom631	stroke	24946143:results
Herb21	Baifuzi	Symptom631	stroke	24946143:null
Herb21	Baifuzi	Symptom631	stroke	24946143:exert
Herb266	qiancao	Symptom340	injury	26987389:null
Herb266	Qiancao	Symptom631	stroke	26987389:used
Herb380	xixin	Symptom177	disease	23285918:come
Herb380	xixin	Symptom164	diabetes	23285918:come
Herb380	xixin	Symptom276	heart disease	23285918:come
Herb380	xixin	Symptom631	stroke	23285918:treat
Herb380	xixin	Symptom164	diabetes	23285918:have
Herb380	Xixin	Symptom631	stroke	28917378:null
Herb143	guizhi	Symptom421	MS	25039192:null
Herb143	Guizhi	Symptom631	stroke	29185359:reverses
Herb143	Guizhi	Symptom631	stroke	29185359:used
Herb143	Guizhi	Symptom340	Injury	29564698:Protects
Herb143	Guizhi	Symptom630	stress	29564698:null
Herb143	Guizhi	Symptom340	injury	25815894:null
Herb143	Guizhi	Symptom631	stroke	25815894:used
Herb143	Guizhi	Symptom340	injury	25815607:null
Herb143	Guizhi	Symptom631	stroke	25456424:have
Herb143	Guizhi	Symptom631	stroke	25039192:curing
Herb143	Guizhi	Symptom618	spasticity	25039192:curing
Herb143	Guizhi	Symptom421	MS	25039192:null
Herb143	Guizhi	Symptom115	chemical	25039192:null
Herb143	Guizhi	Symptom631	stroke	29075304:effective
Herb143	Guizhi	Symptom340	Injury	31792665:null
Herb143	Guizhi	Symptom545	ptosis	31792665:null
Herb143	Guizhi	Symptom340	injury	31792665:null
Herb143	Guizhi	Symptom631	stroke	30106053:used
Herb143	Guizhi	Symptom340	injury	26136945:null
Herb143	Guizhi	Symptom340	injury	26136945:subjected
Herb122	Ganshu	Symptom385	localized	12872393:null
Herb307	shenqu	Symptom631	stroke	17036477:null
Herb307	Shenqu	Symptom631	stroke	19803233:null
Herb307	Shenqu	Symptom295	hemorrhage	17036477:null
Herb338	tangli	Symptom631	stroke	25983697:null
Herb158	heye	Symptom340	injury	25282898:observe
Herb158	heye	Symptom119	chill	24405181:null
Herb158	heye	Symptom631	stroke	24405181:null
Herb310	shexiang	Symptom177	disease	20681275:null
Herb310	shexiang	Symptom276	heart disease	20681275:null
Herb310	Shexiang	Symptom417	mono	16688995:null
Herb310	Shexiang	Symptom277	Heart Failure	29849724:null
Herb310	Shexiang	Symptom277	heart failure	29849724:used
Herb242	niuhuang	Symptom340	injury	31854225:known
Herb242	niuhuang	Symptom631	stroke	31854225:treating
Herb242	niuhuang	Symptom177	disease	25587341:treating
Herb242	Niuhuang	Symptom295	hemorrhage	30910581:treating
Herb242	Niuhuang	Symptom177	disease	27880884:known
Herb242	Niuhuang	Symptom340	injury	25829099:used
Herb242	Niuhuang	Symptom295	hemorrhage	25829099:used
Herb242	Niuhuang	Symptom673	trauma	25829099:used
Herb242	Niuhuang	Symptom631	stroke	25829099:used
Herb242	Niuhuang	Symptom14	aging	22438174:null
Herb242	Niuhuang	Symptom340	injury	31207256:null
Herb242	Niuhuang	Symptom631	stroke	31207256:treating
Herb242	Niuhuang	Symptom340	Injury	31191319:null
Herb242	Niuhuang	Symptom631	stroke	31191319:null
Herb242	Niuhuang	Symptom631	stroke	25883629:improve
Herb242	Niuhuang	Symptom177	disease	25587341:null
Herb105	Fangji	Symptom631	stroke	30989929:null
Herb105	Fangji	Symptom631	stroke	30989929:used
Herb105	Fangji	Symptom631	stroke	31772561:treat
Herb290	Sanger	Symptom29	anger	28522451:null
Herb290	Sanger	Symptom29	anger	27025991:null
Herb290	Sanger	Symptom29	anger	30454692:null
Herb290	Sanger	Symptom29	anger	31848804:null
Herb290	Sanger	Symptom29	anger	30341237:null
Herb290	Sanger	Symptom677	TSS	30341237:null
Herb290	Sanger	Symptom29	anger	27567292:null
Herb290	Sanger	Symptom29	anger	28063898:null
Herb290	Sanger	Symptom69	blepharospasm	30956059:diagnosed
Herb290	Sanger	Symptom29	anger	30956059:null
Herb290	Sanger	Symptom29	anger	23707145:null
Herb290	Sanger	Symptom29	anger	28324054:null
Herb290	Sanger	Symptom29	anger	31366314:null
Herb290	Sanger	Symptom29	anger	29895533:null
Herb290	Sanger	Symptom551	RA	29895533:null
Herb290	Sanger	Symptom440	myopathy	28780987:null
Herb290	Sanger	Symptom29	anger	28780987:null
Herb290	Sanger	Symptom177	disease	28502045:carried
Herb290	Sanger	Symptom29	anger	28502045:null
Herb290	Sanger	Symptom29	anger	28710804:null
Herb290	Sanger	Symptom29	anger	24714694:null
Herb290	Sanger	Symptom29	anger	26922074:null
Herb290	Sanger	Symptom29	anger	30350887:null
Herb290	Sanger	Symptom29	anger	28382084:null
Herb290	Sanger	Symptom29	anger	27692902:null
Herb290	Sanger	Symptom29	anger	25716358:null
Herb290	Sanger	Symptom177	disease	25716358:validated
Herb290	Sanger	Symptom29	anger	29069827:null
Herb290	Sanger	Symptom29	anger	23649896:null
Herb290	Sanger	Symptom177	disease	28944294:null
Herb290	Sanger	Symptom29	anger	28944294:null
Herb290	Sanger	Symptom29	anger	28645800:null
Herb290	Sanger	Symptom221	etec	28645800:null
Herb290	Sanger	Symptom177	disease	31425757:null
Herb290	Sanger	Symptom29	anger	31425757:null
Herb290	Sanger	Symptom29	anger	31498126:null
Herb290	Sanger	Symptom29	anger	28640243:null
Herb290	Sanger	Symptom29	anger	31687263:null
Herb290	Sanger	Symptom29	anger	29846902:null
Herb290	Sanger	Symptom679	tumor	29846902:null
Herb290	Sanger	Symptom29	anger	25751282:null
Herb290	Sanger	Symptom29	anger	29027470:null
Herb290	Sanger	Symptom29	anger	26742954:null
Herb290	Sanger	Symptom29	anger	25929831:null
Herb290	Sanger	Symptom29	anger	27066550:null
Herb290	Sanger	Symptom29	anger	28867359:null
Herb290	Sanger	Symptom29	anger	29564582:null
Herb290	Sanger	Symptom29	anger	23475517:null
Herb290	Sanger	Symptom29	anger	28148826:null
Herb290	Sanger	Symptom679	tumor	28148826:null
Herb290	Sanger	Symptom29	anger	26981927:null
Herb290	Sanger	Symptom29	anger	25140959:null
Herb290	Sanger	Symptom221	etec	25140959:undetectable
Herb290	Sanger	Symptom29	anger	24139282:null
Herb290	Sanger	Symptom29	anger	28035283:null
Herb290	Sanger	Symptom29	anger	27881154:null
Herb290	Sanger	Symptom29	anger	25457586:null
Herb290	Sanger	Symptom221	etec	25457586:null
Herb290	Sanger	Symptom29	anger	23861363:null
Herb290	Sanger	Symptom29	anger	24500646:null
Herb382	Xueyu	Symptom177	disease	9772617:observed
Herb365	Wuji	Symptom631	stroke	30623065:null
Herb168	Houpu	Symptom631	stroke	31681697:initiating
Herb202	Juju	Symptom421	MS	25039192:null
Herb202	Juju	Symptom115	chemical	25039192:null
Herb366	wuli	Symptom162	depression	25854014:null
Herb366	wuli	Symptom631	stroke	25854014:null
Herb366	Wuli	Symptom631	stroke	30572459:null
Herb366	Wuli	Symptom162	depression	27063986:prevents
Herb366	Wuli	Symptom283	helplessness	27063986:prevents
Herb366	Wuli	Symptom162	depression	27063986:treating
Herb366	Wuli	Symptom631	stroke	27063986:treating
Herb366	Wuli	Symptom162	depression	27063986:established
Herb366	Wuli	Symptom283	helplessness	27063986:established
Herb366	Wuli	Symptom596	shock	27063986:null
Herb366	Wuli	Symptom162	depression	24906594:null
Herb366	Wuli	Symptom631	stroke	24906594:null
Herb366	Wuli	Symptom238	Flu	24906594:comparing
Herb366	Wuli	Symptom238	Flu	24906594:null
Herb366	Wuli	Symptom162	depression	24906594:decreased
Herb366	Wuli	Symptom162	depression	25046948:played
Herb366	Wuli	Symptom631	stroke	25046948:played
Herb366	Wuli	Symptom162	depression	25046948:null
Herb366	Wuli	Symptom631	stroke	25046948:null
Herb366	Wuli	Symptom162	depression	18334144:treating
Herb366	Wuli	Symptom631	stroke	18334144:treating
Herb366	Wuli	Symptom417	mono	18334144:was
Herb366	Wuli	Symptom162	depression	17717928:null
Herb366	Wuli	Symptom631	stroke	17717928:null
Herb366	Wuli	Symptom162	depression	17717928:treating
Herb366	Wuli	Symptom631	stroke	17717928:treating
Herb203	JUPI	Symptom164	diabetes	22883507:null
Herb203	JUPI	Symptom164	diabetes	22883507:address
Herb203	JUPI	Symptom177	disease	22883507:followed
Herb203	JUPI	Symptom164	diabetes	22883507:followed
Herb203	JUPI	Symptom631	stroke	22883507:followed
Herb203	JUPI	Symptom177	disease	21493817:allocated
Herb203	JUPI	Symptom631	stroke	21493817:allocated
Herb203	JUPI	Symptom164	diabetes	21493817:allocated
Herb203	JUPI	Symptom631	stroke	20026779:null
Herb203	JUPI	Symptom631	stroke	20026779:followed
Herb203	JUPI	Symptom177	disease	16503422:null
Herb387	Yangyi	Symptom631	stroke	25951630:null
Herb83	Dengzhanxixin	Symptom177	disease	23285918:come
Herb83	Dengzhanxixin	Symptom164	diabetes	23285918:come
Herb83	Dengzhanxixin	Symptom276	heart disease	23285918:come
Herb83	Dengzhanxixin	Symptom631	stroke	23285918:treat
Herb83	Dengzhanxixin	Symptom164	diabetes	23285918:have
Herb249	oumi	Symptom631	stroke	30359142:served
Herb379	Xixian	Symptom631	stroke	31359683:has
Herb379	Xixian	Symptom115	chemical	31359683:null
Herb379	Xixian	Symptom545	ptosis	31359683:involved
Herb379	Xixian	Symptom545	ptosis	31359683:promote
Herb379	Xixian	Symptom551	RA	31359683:regulating
Herb379	Xixian	Symptom631	stroke	31359683:plays
